,img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view,segm_name
7803,WOMEN-Blouses_Shirts-id_00002580-04_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00002580,04,full,WOMEN-Blouses_Shirts-id_00002580-04_4_full_segm.png
35483,WOMEN-Tees_Tanks-id_00002162-49_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00002162,49,full,WOMEN-Tees_Tanks-id_00002162-49_4_full_segm.png
29227,WOMEN-Sweaters-id_00000777-01_4_full.jpg,1,1,7,3,3,7,WOMEN-Sweaters-id_00000777,01,full,WOMEN-Sweaters-id_00000777-01_4_full_segm.png
17584,WOMEN-Dresses-id_00003625-02_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00003625,02,back,WOMEN-Dresses-id_00003625-02_3_back_segm.png
1070,MEN-Shirts_Polos-id_00003329-01_4_full.jpg,1,1,7,3,3,7,MEN-Shirts_Polos-id_00003329,01,full,MEN-Shirts_Polos-id_00003329-01_4_full_segm.png
39999,WOMEN-Tees_Tanks-id_00005179-01_1_front.jpg,1,5,7,3,3,7,WOMEN-Tees_Tanks-id_00005179,01,front,WOMEN-Tees_Tanks-id_00005179-01_1_front_segm.png
35210,WOMEN-Tees_Tanks-id_00002011-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Tees_Tanks-id_00002011,01,full,WOMEN-Tees_Tanks-id_00002011-01_4_full_segm.png
6506,WOMEN-Blouses_Shirts-id_00001200-05_7_additional.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00001200,05,additional,WOMEN-Blouses_Shirts-id_00001200-05_7_additional_segm.png
11732,WOMEN-Blouses_Shirts-id_00006577-03_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006577,03,full,WOMEN-Blouses_Shirts-id_00006577-03_4_full_segm.png
23145,WOMEN-Jackets_Coats-id_00001777-04_4_full.jpg,1,2,3,3,3,3,WOMEN-Jackets_Coats-id_00001777,04,full,WOMEN-Jackets_Coats-id_00001777-04_4_full_segm.png
17738,WOMEN-Dresses-id_00003744-03_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00003744,03,full,WOMEN-Dresses-id_00003744-03_4_full_segm.png
15585,WOMEN-Dresses-id_00000995-03_4_full.jpg,1,1,4,1,1,3,WOMEN-Dresses-id_00000995,03,full,WOMEN-Dresses-id_00000995-03_4_full_segm.png
5723,WOMEN-Blouses_Shirts-id_00000355-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00000355,01,full,WOMEN-Blouses_Shirts-id_00000355-01_4_full_segm.png
11674,WOMEN-Blouses_Shirts-id_00006520-03_7_additional.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006520,03,additional,WOMEN-Blouses_Shirts-id_00006520-03_7_additional_segm.png
3422,MEN-Tees_Tanks-id_00001774-32_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00001774,32,full,MEN-Tees_Tanks-id_00001774-32_4_full_segm.png
25405,WOMEN-Rompers_Jumpsuits-id_00001004-03_1_front.jpg,1,1,7,0,0,7,WOMEN-Rompers_Jumpsuits-id_00001004,03,front,WOMEN-Rompers_Jumpsuits-id_00001004-03_1_front_segm.png
17979,WOMEN-Dresses-id_00004068-03_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00004068,03,front,WOMEN-Dresses-id_00004068-03_1_front_segm.png
11925,WOMEN-Blouses_Shirts-id_00006744-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006744,02,full,WOMEN-Blouses_Shirts-id_00006744-02_4_full_segm.png
24830,WOMEN-Pants-id_00002688-05_4_full.jpg,1,1,7,3,1,7,WOMEN-Pants-id_00002688,05,full,WOMEN-Pants-id_00002688-05_4_full_segm.png
27675,WOMEN-Shorts-id_00005230-03_4_full.jpg,1,1,7,3,2,7,WOMEN-Shorts-id_00005230,03,full,WOMEN-Shorts-id_00005230-03_4_full_segm.png
14512,WOMEN-Cardigans-id_00006965-02_4_full.jpg,1,2,4,1,3,3,WOMEN-Cardigans-id_00006965,02,full,WOMEN-Cardigans-id_00006965-02_4_full_segm.png
8371,WOMEN-Blouses_Shirts-id_00003205-01_3_back.jpg,1,0,7,5,3,7,WOMEN-Blouses_Shirts-id_00003205,01,back,WOMEN-Blouses_Shirts-id_00003205-01_3_back_segm.png
25647,WOMEN-Rompers_Jumpsuits-id_00001747-02_4_full.jpg,5,5,7,1,3,7,WOMEN-Rompers_Jumpsuits-id_00001747,02,full,WOMEN-Rompers_Jumpsuits-id_00001747-02_4_full_segm.png
19683,WOMEN-Dresses-id_00005900-02_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00005900,02,additional,WOMEN-Dresses-id_00005900-02_7_additional_segm.png
19125,WOMEN-Dresses-id_00005448-07_4_full.jpg,1,1,3,1,1,3,WOMEN-Dresses-id_00005448,07,full,WOMEN-Dresses-id_00005448-07_4_full_segm.png
27020,WOMEN-Shorts-id_00001404-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00001404,02,full,WOMEN-Shorts-id_00001404-02_4_full_segm.png
6468,WOMEN-Blouses_Shirts-id_00001175-02_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001175,02,full,WOMEN-Blouses_Shirts-id_00001175-02_4_full_segm.png
30183,WOMEN-Sweaters-id_00003310-02_4_full.jpg,1,0,4,1,3,3,WOMEN-Sweaters-id_00003310,02,full,WOMEN-Sweaters-id_00003310-02_4_full_segm.png
13418,WOMEN-Cardigans-id_00001150-02_1_front.jpg,1,0,4,3,3,6,WOMEN-Cardigans-id_00001150,02,front,WOMEN-Cardigans-id_00001150-02_1_front_segm.png
42125,WOMEN-Tees_Tanks-id_00006687-07_3_back.jpg,1,0,7,5,3,7,WOMEN-Tees_Tanks-id_00006687,07,back,WOMEN-Tees_Tanks-id_00006687-07_3_back_segm.png
28578,WOMEN-Skirts-id_00004521-01_1_front.jpg,1,1,7,3,1,7,WOMEN-Skirts-id_00004521,01,front,WOMEN-Skirts-id_00004521-01_1_front_segm.png
35387,WOMEN-Tees_Tanks-id_00002157-05_4_full.jpg,1,0,7,1,3,7,WOMEN-Tees_Tanks-id_00002157,05,full,WOMEN-Tees_Tanks-id_00002157-05_4_full_segm.png
11027,WOMEN-Blouses_Shirts-id_00005795-02_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00005795,02,full,WOMEN-Blouses_Shirts-id_00005795-02_4_full_segm.png
28196,WOMEN-Skirts-id_00000629-04_4_full.jpg,1,1,7,3,1,7,WOMEN-Skirts-id_00000629,04,full,WOMEN-Skirts-id_00000629-04_4_full_segm.png
31911,WOMEN-Sweaters-id_00007807-05_7_additional.jpg,4,5,7,3,1,7,WOMEN-Sweaters-id_00007807,05,additional,WOMEN-Sweaters-id_00007807-05_7_additional_segm.png
27033,WOMEN-Shorts-id_00001433-05_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00001433,05,full,WOMEN-Shorts-id_00001433-05_4_full_segm.png
1501,MEN-Shorts-id_00004249-11_4_full.jpg,1,1,7,3,3,7,MEN-Shorts-id_00004249,11,full,MEN-Shorts-id_00004249-11_4_full_segm.png
29055,WOMEN-Sweaters-id_00000160-03_4_full.jpg,1,0,4,3,3,1,WOMEN-Sweaters-id_00000160,03,full,WOMEN-Sweaters-id_00000160-03_4_full_segm.png
38834,WOMEN-Tees_Tanks-id_00004313-03_7_additional.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00004313,03,additional,WOMEN-Tees_Tanks-id_00004313-03_7_additional_segm.png
11846,WOMEN-Blouses_Shirts-id_00006658-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006658,01,full,WOMEN-Blouses_Shirts-id_00006658-01_4_full_segm.png
32570,WOMEN-Sweatshirts_Hoodies-id_00004938-02_7_additional.jpg,4,0,7,3,3,7,WOMEN-Sweatshirts_Hoodies-id_00004938,02,additional,WOMEN-Sweatshirts_Hoodies-id_00004938-02_7_additional_segm.png
25082,WOMEN-Pants-id_00006310-02_1_front.jpg,1,1,7,3,1,7,WOMEN-Pants-id_00006310,02,front,WOMEN-Pants-id_00006310-02_1_front_segm.png
15860,WOMEN-Dresses-id_00001403-02_1_front.jpg,5,5,7,0,0,7,WOMEN-Dresses-id_00001403,02,front,WOMEN-Dresses-id_00001403-02_1_front_segm.png
576,MEN-Pants-id_00002493-03_7_additional.jpg,1,1,7,3,3,7,MEN-Pants-id_00002493,03,additional,MEN-Pants-id_00002493-03_7_additional_segm.png
7090,WOMEN-Blouses_Shirts-id_00001790-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001790,02,full,WOMEN-Blouses_Shirts-id_00001790-02_4_full_segm.png
17151,WOMEN-Dresses-id_00003041-06_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00003041,06,full,WOMEN-Dresses-id_00003041-06_4_full_segm.png
1737,MEN-Sweaters-id_00001008-01_4_full.jpg,1,1,7,3,3,7,MEN-Sweaters-id_00001008,01,full,MEN-Sweaters-id_00001008-01_4_full_segm.png
37864,WOMEN-Tees_Tanks-id_00003704-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Tees_Tanks-id_00003704,01,full,WOMEN-Tees_Tanks-id_00003704-01_4_full_segm.png
35854,WOMEN-Tees_Tanks-id_00002309-03_4_full.jpg,1,2,7,3,3,7,WOMEN-Tees_Tanks-id_00002309,03,full,WOMEN-Tees_Tanks-id_00002309-03_4_full_segm.png
9426,WOMEN-Blouses_Shirts-id_00004255-05_4_full.jpg,5,1,1,3,1,3,WOMEN-Blouses_Shirts-id_00004255,05,full,WOMEN-Blouses_Shirts-id_00004255-05_4_full_segm.png
9162,WOMEN-Blouses_Shirts-id_00003964-13_4_full.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00003964,13,full,WOMEN-Blouses_Shirts-id_00003964-13_4_full_segm.png
26918,WOMEN-Shorts-id_00000580-02_4_full.jpg,1,1,1,3,3,3,WOMEN-Shorts-id_00000580,02,full,WOMEN-Shorts-id_00000580-02_4_full_segm.png
24697,WOMEN-Pants-id_00000352-01_1_front.jpg,1,0,7,3,3,7,WOMEN-Pants-id_00000352,01,front,WOMEN-Pants-id_00000352-01_1_front_segm.png
17859,WOMEN-Dresses-id_00003920-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00003920,04,full,WOMEN-Dresses-id_00003920-04_4_full_segm.png
35943,WOMEN-Tees_Tanks-id_00002402-01_7_additional.jpg,1,1,1,1,5,3,WOMEN-Tees_Tanks-id_00002402,01,additional,WOMEN-Tees_Tanks-id_00002402-01_7_additional_segm.png
26228,WOMEN-Rompers_Jumpsuits-id_00004822-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00004822,02,front,WOMEN-Rompers_Jumpsuits-id_00004822-02_1_front_segm.png
26036,WOMEN-Rompers_Jumpsuits-id_00003748-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Rompers_Jumpsuits-id_00003748,02,front,WOMEN-Rompers_Jumpsuits-id_00003748-02_1_front_segm.png
23809,WOMEN-Jackets_Coats-id_00005090-01_2_side.jpg,7,5,1,7,0,1,WOMEN-Jackets_Coats-id_00005090,01,side,WOMEN-Jackets_Coats-id_00005090-01_2_side_segm.png
1514,MEN-Shorts-id_00004474-01_7_additional.jpg,1,1,1,3,1,1,MEN-Shorts-id_00004474,01,additional,MEN-Shorts-id_00004474-01_7_additional_segm.png
19078,WOMEN-Dresses-id_00005410-02_7_additional.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00005410,02,additional,WOMEN-Dresses-id_00005410-02_7_additional_segm.png
8205,WOMEN-Blouses_Shirts-id_00003036-02_7_additional.jpg,1,2,7,1,3,7,WOMEN-Blouses_Shirts-id_00003036,02,additional,WOMEN-Blouses_Shirts-id_00003036-02_7_additional_segm.png
24623,WOMEN-Leggings-id_00001867-02_1_front.jpg,1,0,0,3,3,6,WOMEN-Leggings-id_00001867,02,front,WOMEN-Leggings-id_00001867-02_1_front_segm.png
21682,WOMEN-Graphic_Tees-id_00000659-02_4_full.jpg,1,0,1,1,3,3,WOMEN-Graphic_Tees-id_00000659,02,full,WOMEN-Graphic_Tees-id_00000659-02_4_full_segm.png
25396,WOMEN-Rompers_Jumpsuits-id_00000891-02_7_additional.jpg,1,1,7,2,2,7,WOMEN-Rompers_Jumpsuits-id_00000891,02,additional,WOMEN-Rompers_Jumpsuits-id_00000891-02_7_additional_segm.png
24214,WOMEN-Jackets_Coats-id_00006499-03_7_additional.jpg,1,1,0,2,2,3,WOMEN-Jackets_Coats-id_00006499,03,additional,WOMEN-Jackets_Coats-id_00006499-03_7_additional_segm.png
21418,WOMEN-Dresses-id_00007848-08_2_side.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00007848,08,side,WOMEN-Dresses-id_00007848-08_2_side_segm.png
316,MEN-Jackets_Vests-id_00004328-03_4_full.jpg,1,0,1,3,3,3,MEN-Jackets_Vests-id_00004328,03,full,MEN-Jackets_Vests-id_00004328-03_4_full_segm.png
36233,WOMEN-Tees_Tanks-id_00002628-08_4_full.jpg,5,1,7,1,0,7,WOMEN-Tees_Tanks-id_00002628,08,full,WOMEN-Tees_Tanks-id_00002628-08_4_full_segm.png
28623,WOMEN-Skirts-id_00004896-01_4_full.jpg,1,1,1,3,3,3,WOMEN-Skirts-id_00004896,01,full,WOMEN-Skirts-id_00004896-01_4_full_segm.png
19731,WOMEN-Dresses-id_00005938-02_3_back.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00005938,02,back,WOMEN-Dresses-id_00005938-02_3_back_segm.png
1477,MEN-Shorts-id_00003125-06_4_full.jpg,1,1,7,3,1,7,MEN-Shorts-id_00003125,06,full,MEN-Shorts-id_00003125-06_4_full_segm.png
25020,WOMEN-Pants-id_00005401-02_7_additional.jpg,1,1,7,2,3,7,WOMEN-Pants-id_00005401,02,additional,WOMEN-Pants-id_00005401-02_7_additional_segm.png
9609,WOMEN-Blouses_Shirts-id_00004433-01_4_full.jpg,4,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00004433,01,full,WOMEN-Blouses_Shirts-id_00004433-01_4_full_segm.png
9243,WOMEN-Blouses_Shirts-id_00004060-02_4_full.jpg,5,2,7,3,3,7,WOMEN-Blouses_Shirts-id_00004060,02,full,WOMEN-Blouses_Shirts-id_00004060-02_4_full_segm.png
21755,WOMEN-Graphic_Tees-id_00001070-01_7_additional.jpg,1,1,7,1,3,7,WOMEN-Graphic_Tees-id_00001070,01,additional,WOMEN-Graphic_Tees-id_00001070-01_7_additional_segm.png
37186,WOMEN-Tees_Tanks-id_00003371-06_4_full.jpg,1,1,1,3,3,3,WOMEN-Tees_Tanks-id_00003371,06,full,WOMEN-Tees_Tanks-id_00003371-06_4_full_segm.png
4621,MEN-Tees_Tanks-id_00005152-10_7_additional.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00005152,10,additional,MEN-Tees_Tanks-id_00005152-10_7_additional_segm.png
11921,WOMEN-Blouses_Shirts-id_00006735-04_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00006735,04,full,WOMEN-Blouses_Shirts-id_00006735-04_4_full_segm.png
39716,WOMEN-Tees_Tanks-id_00005017-34_4_full.jpg,1,1,7,2,3,7,WOMEN-Tees_Tanks-id_00005017,34,full,WOMEN-Tees_Tanks-id_00005017-34_4_full_segm.png
24862,WOMEN-Pants-id_00003086-02_1_front.jpg,4,1,7,3,3,7,WOMEN-Pants-id_00003086,02,front,WOMEN-Pants-id_00003086-02_1_front_segm.png
25958,WOMEN-Rompers_Jumpsuits-id_00003394-02_1_front.jpg,5,5,7,2,2,7,WOMEN-Rompers_Jumpsuits-id_00003394,02,front,WOMEN-Rompers_Jumpsuits-id_00003394-02_1_front_segm.png
30693,WOMEN-Sweaters-id_00004677-06_1_front.jpg,3,0,7,3,3,7,WOMEN-Sweaters-id_00004677,06,front,WOMEN-Sweaters-id_00004677-06_1_front_segm.png
18042,WOMEN-Dresses-id_00004124-02_1_front.jpg,5,5,7,6,6,7,WOMEN-Dresses-id_00004124,02,front,WOMEN-Dresses-id_00004124-02_1_front_segm.png
14972,WOMEN-Dresses-id_00000269-12_7_additional.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00000269,12,additional,WOMEN-Dresses-id_00000269-12_7_additional_segm.png
12209,WOMEN-Blouses_Shirts-id_00007049-01_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00007049,01,full,WOMEN-Blouses_Shirts-id_00007049-01_4_full_segm.png
18906,WOMEN-Dresses-id_00005192-02_1_front.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00005192,02,front,WOMEN-Dresses-id_00005192-02_1_front_segm.png
30055,WOMEN-Sweaters-id_00003049-02_4_full.jpg,1,0,7,3,5,7,WOMEN-Sweaters-id_00003049,02,full,WOMEN-Sweaters-id_00003049-02_4_full_segm.png
26267,WOMEN-Rompers_Jumpsuits-id_00005131-01_1_front.jpg,1,0,7,6,3,7,WOMEN-Rompers_Jumpsuits-id_00005131,01,front,WOMEN-Rompers_Jumpsuits-id_00005131-01_1_front_segm.png
8817,WOMEN-Blouses_Shirts-id_00003663-02_4_full.jpg,1,0,4,1,3,1,WOMEN-Blouses_Shirts-id_00003663,02,full,WOMEN-Blouses_Shirts-id_00003663-02_4_full_segm.png
24026,WOMEN-Jackets_Coats-id_00005756-03_1_front.jpg,1,1,1,1,3,3,WOMEN-Jackets_Coats-id_00005756,03,front,WOMEN-Jackets_Coats-id_00005756-03_1_front_segm.png
19073,WOMEN-Dresses-id_00005410-01_1_front.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00005410,01,front,WOMEN-Dresses-id_00005410-01_1_front_segm.png
20437,WOMEN-Dresses-id_00006739-07_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006739,07,full,WOMEN-Dresses-id_00006739-07_4_full_segm.png
17630,WOMEN-Dresses-id_00003659-08_1_front.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00003659,08,front,WOMEN-Dresses-id_00003659-08_1_front_segm.png
18041,WOMEN-Dresses-id_00004112-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00004112,02,full,WOMEN-Dresses-id_00004112-02_4_full_segm.png
38750,WOMEN-Tees_Tanks-id_00004240-04_7_additional.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00004240,04,additional,WOMEN-Tees_Tanks-id_00004240-04_7_additional_segm.png
42268,WOMEN-Tees_Tanks-id_00006809-06_1_front.jpg,1,1,7,2,3,7,WOMEN-Tees_Tanks-id_00006809,06,front,WOMEN-Tees_Tanks-id_00006809-06_1_front_segm.png
28520,WOMEN-Skirts-id_00004182-01_1_front.jpg,1,5,7,3,1,7,WOMEN-Skirts-id_00004182,01,front,WOMEN-Skirts-id_00004182-01_1_front_segm.png
29209,WOMEN-Sweaters-id_00000745-04_4_full.jpg,4,1,7,3,3,7,WOMEN-Sweaters-id_00000745,04,full,WOMEN-Sweaters-id_00000745-04_4_full_segm.png
43644,WOMEN-Tees_Tanks-id_00007726-09_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00007726,09,full,WOMEN-Tees_Tanks-id_00007726-09_4_full_segm.png
23127,WOMEN-Jackets_Coats-id_00001732-02_1_front.jpg,1,1,4,1,1,3,WOMEN-Jackets_Coats-id_00001732,02,front,WOMEN-Jackets_Coats-id_00001732-02_1_front_segm.png
42898,WOMEN-Tees_Tanks-id_00007191-07_7_additional.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00007191,07,additional,WOMEN-Tees_Tanks-id_00007191-07_7_additional_segm.png
38781,WOMEN-Tees_Tanks-id_00004269-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00004269,03,full,WOMEN-Tees_Tanks-id_00004269-03_4_full_segm.png
15913,WOMEN-Dresses-id_00001475-02_7_additional.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00001475,02,additional,WOMEN-Dresses-id_00001475-02_7_additional_segm.png
23614,WOMEN-Jackets_Coats-id_00004171-02_1_front.jpg,1,2,1,3,3,3,WOMEN-Jackets_Coats-id_00004171,02,front,WOMEN-Jackets_Coats-id_00004171-02_1_front_segm.png
39730,WOMEN-Tees_Tanks-id_00005018-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00005018,02,additional,WOMEN-Tees_Tanks-id_00005018-02_7_additional_segm.png
16115,WOMEN-Dresses-id_00001826-07_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00001826,07,full,WOMEN-Dresses-id_00001826-07_4_full_segm.png
43025,WOMEN-Tees_Tanks-id_00007294-02_4_full.jpg,1,0,7,6,3,7,WOMEN-Tees_Tanks-id_00007294,02,full,WOMEN-Tees_Tanks-id_00007294-02_4_full_segm.png
19745,WOMEN-Dresses-id_00005964-01_4_full.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00005964,01,full,WOMEN-Dresses-id_00005964-01_4_full_segm.png
12380,WOMEN-Blouses_Shirts-id_00007218-01_4_full.jpg,5,5,7,1,3,7,WOMEN-Blouses_Shirts-id_00007218,01,full,WOMEN-Blouses_Shirts-id_00007218-01_4_full_segm.png
24898,WOMEN-Pants-id_00003437-05_1_front.jpg,1,0,7,3,3,7,WOMEN-Pants-id_00003437,05,front,WOMEN-Pants-id_00003437-05_1_front_segm.png
10449,WOMEN-Blouses_Shirts-id_00005254-01_1_front.jpg,5,2,7,1,3,7,WOMEN-Blouses_Shirts-id_00005254,01,front,WOMEN-Blouses_Shirts-id_00005254-01_1_front_segm.png
7974,WOMEN-Blouses_Shirts-id_00002769-03_4_full.jpg,1,1,7,6,3,7,WOMEN-Blouses_Shirts-id_00002769,03,full,WOMEN-Blouses_Shirts-id_00002769-03_4_full_segm.png
21797,WOMEN-Graphic_Tees-id_00001230-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Graphic_Tees-id_00001230,01,full,WOMEN-Graphic_Tees-id_00001230-01_4_full_segm.png
24901,WOMEN-Pants-id_00003450-02_1_front.jpg,1,0,7,3,3,7,WOMEN-Pants-id_00003450,02,front,WOMEN-Pants-id_00003450-02_1_front_segm.png
21342,WOMEN-Dresses-id_00007791-05_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00007791,05,back,WOMEN-Dresses-id_00007791-05_3_back_segm.png
9836,WOMEN-Blouses_Shirts-id_00004633-04_4_full.jpg,1,0,7,1,1,7,WOMEN-Blouses_Shirts-id_00004633,04,full,WOMEN-Blouses_Shirts-id_00004633-04_4_full_segm.png
1409,MEN-Shorts-id_00000816-01_7_additional.jpg,1,1,7,1,1,7,MEN-Shorts-id_00000816,01,additional,MEN-Shorts-id_00000816-01_7_additional_segm.png
36019,WOMEN-Tees_Tanks-id_00002460-02_3_back.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00002460,02,back,WOMEN-Tees_Tanks-id_00002460-02_3_back_segm.png
23560,WOMEN-Jackets_Coats-id_00003942-02_4_full.jpg,1,1,3,1,1,3,WOMEN-Jackets_Coats-id_00003942,02,full,WOMEN-Jackets_Coats-id_00003942-02_4_full_segm.png
24891,WOMEN-Pants-id_00003300-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Pants-id_00003300,02,front,WOMEN-Pants-id_00003300-02_1_front_segm.png
3121,MEN-Tees_Tanks-id_00001021-06_4_full.jpg,1,0,7,6,3,7,MEN-Tees_Tanks-id_00001021,06,full,MEN-Tees_Tanks-id_00001021-06_4_full_segm.png
23454,WOMEN-Jackets_Coats-id_00003522-02_2_side.jpg,1,2,7,3,3,7,WOMEN-Jackets_Coats-id_00003522,02,side,WOMEN-Jackets_Coats-id_00003522-02_2_side_segm.png
29267,WOMEN-Sweaters-id_00000860-02_1_front.jpg,4,2,7,1,3,7,WOMEN-Sweaters-id_00000860,02,front,WOMEN-Sweaters-id_00000860-02_1_front_segm.png
169,MEN-Jackets_Vests-id_00000763-01_4_full.jpg,1,0,1,3,3,1,MEN-Jackets_Vests-id_00000763,01,full,MEN-Jackets_Vests-id_00000763-01_4_full_segm.png
16483,WOMEN-Dresses-id_00002306-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00002306,02,front,WOMEN-Dresses-id_00002306-02_1_front_segm.png
24765,WOMEN-Pants-id_00001734-05_1_front.jpg,1,1,7,3,3,7,WOMEN-Pants-id_00001734,05,front,WOMEN-Pants-id_00001734-05_1_front_segm.png
9108,WOMEN-Blouses_Shirts-id_00003927-07_4_full.jpg,5,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00003927,07,full,WOMEN-Blouses_Shirts-id_00003927-07_4_full_segm.png
2604,MEN-Sweatshirts_Hoodies-id_00005603-03_4_full.jpg,1,1,7,3,3,7,MEN-Sweatshirts_Hoodies-id_00005603,03,full,MEN-Sweatshirts_Hoodies-id_00005603-03_4_full_segm.png
36292,WOMEN-Tees_Tanks-id_00002678-46_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00002678,46,full,WOMEN-Tees_Tanks-id_00002678-46_4_full_segm.png
28049,WOMEN-Shorts-id_00007210-04_4_full.jpg,1,0,1,5,3,3,WOMEN-Shorts-id_00007210,04,full,WOMEN-Shorts-id_00007210-04_4_full_segm.png
7113,WOMEN-Blouses_Shirts-id_00001810-02_1_front.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00001810,02,front,WOMEN-Blouses_Shirts-id_00001810-02_1_front_segm.png
26592,WOMEN-Rompers_Jumpsuits-id_00006906-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00006906,02,full,WOMEN-Rompers_Jumpsuits-id_00006906-02_4_full_segm.png
42320,WOMEN-Tees_Tanks-id_00006863-16_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006863,16,full,WOMEN-Tees_Tanks-id_00006863-16_4_full_segm.png
2217,MEN-Sweatshirts_Hoodies-id_00000756-01_7_additional.jpg,1,1,7,1,1,7,MEN-Sweatshirts_Hoodies-id_00000756,01,additional,MEN-Sweatshirts_Hoodies-id_00000756-01_7_additional_segm.png
33605,WOMEN-Tees_Tanks-id_00000728-01_1_front.jpg,1,1,4,1,0,1,WOMEN-Tees_Tanks-id_00000728,01,front,WOMEN-Tees_Tanks-id_00000728-01_1_front_segm.png
29527,WOMEN-Sweaters-id_00001618-06_7_additional.jpg,4,2,7,3,3,7,WOMEN-Sweaters-id_00001618,06,additional,WOMEN-Sweaters-id_00001618-06_7_additional_segm.png
24552,WOMEN-Jackets_Coats-id_00007921-01_4_full.jpg,4,4,1,2,2,3,WOMEN-Jackets_Coats-id_00007921,01,full,WOMEN-Jackets_Coats-id_00007921-01_4_full_segm.png
12071,WOMEN-Blouses_Shirts-id_00006942-03_1_front.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006942,03,front,WOMEN-Blouses_Shirts-id_00006942-03_1_front_segm.png
31198,WOMEN-Sweaters-id_00005951-02_4_full.jpg,1,0,4,3,3,1,WOMEN-Sweaters-id_00005951,02,full,WOMEN-Sweaters-id_00005951-02_4_full_segm.png
19020,WOMEN-Dresses-id_00005324-03_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00005324,03,side,WOMEN-Dresses-id_00005324-03_2_side_segm.png
